"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.03%","Telekinetic Mutant",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.74%","Toxic Warrior",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.34%","Lab Technician",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.15%","Mutant Ninja",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.15%","Sludge Swimmer",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.48%","Sludge",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.18%","Bog Beast",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.18%","Swamp Runner",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.09%","Monster Tail",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.89%","Spore",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.79%","Mutated Siblings",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.79%","Gelatinous Octahedron",1013
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.10%","Glitchpaw",1013
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","15.00%","Hazmat",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.67%","Sludge Soaker",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.54%","Plague Hag",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.94%","Biohazard",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.15%","Tentacle",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","9.93%","Telekinetic Mutant",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","6.68%","Mutant Ninja",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","6.06%","Gelatinous Octahedron",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.33%","Scrap Metal Monster",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.18%","Lab Technician",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","2.07%","Monster Tail",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.69%","Bog Beast",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.11%","Swamp Runner",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.93%","Sludge",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.93%","Mutated Siblings",8594
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.80%","Spore",8594
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","16.68%","Hazmat",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","12.41%","Telekinetic Mutant",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","10.20%","Tentacle",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","9.17%","The Menace",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","6.80%","Biohazard",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","5.69%","Mutant Mongrel",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","5.22%","Slimefist",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.90%","Mutant Ninja",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.90%","Lab Technician",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.82%","Sludge Swimmer",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.82%","Toxic Warrior",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.66%","Outbreak Assassin",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.26%","Mutated Siblings",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.26%","Gelatinous Octahedron",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.11%","Swamp Runner",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.11%","Plague Hag",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.03%","Scrap Metal Monster",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Bog Beast",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Monster Tail",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.79%","Spore",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.63%","Sludge",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.63%","Sludge Soaker",1265
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.16%","Glitchpaw",1265
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.44%","Toxic Warrior",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.37%","Hazmat",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","11.47%","Slimefist",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","11.03%","Mutant Mongrel",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.55%","Outbreak Assassin",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","7.28%","Telekinetic Mutant",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.72%","Biohazard",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.16%","Plague Hag",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.91%","Tentacle",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.64%","Lab Technician",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","2.07%","Mutant Ninja",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.86%","Sludge Soaker",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.83%","Scrap Metal Monster",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.47%","Gelatinous Octahedron",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.97%","Sludge",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.92%","Bog Beast",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.91%","Mutated Siblings",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.85%","Spore",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.79%","Monster Tail",8701
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.77%","Swamp Runner",8701
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.34%","Mutant Mongrel",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.27%","Hazmat",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","12.40%","The Menace",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.79%","Sludge Swimmer",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.73%","Slimefist",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","10.11%","Toxic Warrior",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","9.97%","Outbreak Assassin",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","4.58%","Lab Technician",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.48%","Biohazard",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.15%","Sludge",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.15%","Spore",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.08%","Scrap Metal Monster",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.08%","Tentacle",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.01%","Mutant Ninja",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.94%","Monster Tail",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.88%","Gelatinous Octahedron",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.81%","Plague Hag",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.74%","Sludge Soaker",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.67%","Swamp Runner",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.67%","Bog Beast",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.54%","Mutated Siblings",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.47%","Telekinetic Mutant",1484
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.13%","Glitchpaw",1484
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","13.59%","Hazmat",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","8.07%","Mutant Mongrel",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.58%","Outbreak Assassin",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.56%","The Menace",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.38%","Mutant Ninja",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.15%","Telekinetic Mutant",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.14%","Toxic Warrior",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.10%","Slimefist",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.73%","Sludge Swimmer",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.90%","Biohazard",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.93%","Sludge Soaker",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.45%","Plague Hag",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.39%","Tentacle",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.39%","Lab Technician",8825
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.65%","Scrap Metal Monster",8825
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.94%","The Menace",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.58%","Sludge Swimmer",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.80%","Hazmat",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.76%","Outbreak Assassin",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.64%","Toxic Warrior",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.28%","Slimefist",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","9.90%","Mutant Mongrel",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","5.28%","Lab Technician",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.74%","Biohazard",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.08%","Mutant Ninja",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.08%","Scrap Metal Monster",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.90%","Tentacle",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.84%","Plague Hag",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.72%","Telekinetic Mutant",1667
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.48%","Sludge Soaker",1667
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","12.89%","Hazmat",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.28%","Mutant Mongrel",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","9.82%","Slimefist",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","9.64%","Mutated Behemoth",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.84%","The Menace",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.23%","Telekinetic Mutant",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.68%","Outbreak Assassin",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","6.62%","Sludge Swimmer",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","6.35%","Toxic Warrior",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.69%","Tentacle",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.00%","Biohazard",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.87%","Lab Technician",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","2.49%","Mutant Ninja",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.67%","Scrap Metal Monster",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.98%","Sludge Soaker",3777
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.95%","Plague Hag",3777
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","19.69%","Mutated Behemoth",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","13.27%","The Menace",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","12.76%","Hazmat",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","12.16%","Sludge Swimmer",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","10.02%","Outbreak Assassin",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","9.08%","Toxic Warrior",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","7.11%","Slimefist",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","6.16%","Mutant Mongrel",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","3.51%","Lab Technician",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.28%","Biohazard",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.11%","Mutant Ninja",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.03%","Plague Hag",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.94%","Scrap Metal Monster",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.77%","Tentacle",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.60%","Sludge Soaker",1168
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.51%","Telekinetic Mutant",1168
