"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Fiery Warpath","Portal","Gouda","-","70.55%","Theurgy Warden",2652
"Fiery Warpath","Portal","Gouda","-","29.45%","Artillery Commander",2652
"Fiery Warpath","Portal","SB+","-","70.22%","Theurgy Warden",9224
"Fiery Warpath","Portal","SB+","-","29.78%","Artillery Commander",9224
